7460	wip	1e7	1	0.002	0.396156852633
7460	ip	1e7	1	0.002	0.362130573011
7460	wip	1e7	2	0.002	0.49633025241
7460	ip	1e7	2	0.002	0.399354294275
7460	wip	1e7	4	0.002	0.861503154036
7460	ip	1e7	4	0.002	0.616146858762
7460	wip	1e7	8	0.002	0.906228236675
7460	ip	1e7	8	0.002	0.643255523253
7460	wip	1e7	16	0.002	0.957253455324
7460	ip	1e7	16	0.002	0.876125789377
7460	wip	1e7	32	0.002	0.96241239083
7460	ip	1e7	32	0.002	0.828027941242
7460	wip	1e7	64	0.002	0.977244578221
7460	ip	1e7	64	0.002	0.94188969147
7460	wip	1e7	128	0.002	0.986313571271
7460	ip	1e7	128	0.002	0.956679306653
7460	wip	1e7	8	0.2	0.924239991107
7460	ip	1e7	8	0.2	0.94183189194
7460	wip	1e7	8	0.1	0.962418246006
7460	ip	1e7	8	0.1	0.949632450951
7460	wip	1e7	8	0.05	0.963560756018
7460	ip	1e7	8	0.05	0.961360993863
7460	wip	1e7	8	0.02	0.94764357387
7460	ip	1e7	8	0.02	0.93267459407
7460	wip	1e7	8	0.005	0.914713044883
7460	ip	1e7	8	0.005	0.855607272303
7460	wip	1e7	8	0.002	0.906228236675
7460	ip	1e7	8	0.002	0.643255523253
7460	wip	1e7	8	0.001	0.774603953592
7460	ip	1e7	8	0.001	0.533011589167
7460	wip	1e7	1	0.005	0.60003266557
7460	ip	1e7	1	0.005	0.576053833027
7460	wip	1e7	2	0.005	0.684338772042
7460	ip	1e7	2	0.005	0.649887140405
7460	wip	1e7	4	0.005	0.91379556826
7460	ip	1e7	4	0.005	0.845106623557
7460	wip	1e7	8	0.005	0.914713044883
7460	ip	1e7	8	0.005	0.855607272303
7460	wip	1e7	16	0.005	0.954745022137
7460	ip	1e7	16	0.005	0.914588555065
7460	wip	1e7	32	0.005	0.949213669437
7460	ip	1e7	32	0.005	0.881616429212
7460	wip	1e7	64	0.005	0.946376366815
