1285	mash	NA	0.5	0.001	0.854094324431
1285	mash	NA	1	0.001	0.83389061082
1285	mash	NA	2	0.001	0.888237544628
1285	mash	NA	4	0.001	0.932952886653
1285	mash	NA	8	0.001	0.943391355206
1285	mash	NA	12	0.001	0.933387021167
1285	mash	NA	15	0.001	0.918349349969
1285	mash	NA	30	0.001	0.93073877972
1285	mash	NA	50	0.001	0.903673632703
1285	mash	NA	100	0.001	0.883145408661
1285	mash	NA	200	0.001	0.915060768181
1285	mash	NA	10	0.1	0.863004250546
1285	mash	NA	10	0.06	0.887721411255
1285	mash	NA	10	0.04	0.894785395783
1285	mash	NA	10	0.02	0.86955776292
1285	mash	NA	10	0.01	0.86047656833
1285	mash	NA	10	0.006	0.907267854862
1285	mash	NA	10	0.004	0.86876970957
1285	mash	NA	10	0.002	0.885857966021
1285	mash	NA	10	0.001	0.957628750862
1031	mash	NA	0.5	0.001	0.961223557004
1031	mash	NA	1	0.001	0.96312970639
1031	mash	NA	2	0.001	0.967864602046
1031	mash	NA	4	0.001	0.956189200697
1031	mash	NA	8	0.001	0.939450744203
1031	mash	NA	12	0.001	0.946684791321
1031	mash	NA	15	0.001	0.958127832868
1031	mash	NA	30	0.001	0.96349761691
1031	mash	NA	50	0.001	0.951538111374
1031	mash	NA	100	0.001	0.940687409739
1031	mash	NA	200	0.001	0.967472307669
1031	mash	NA	10	0.1	0.943763244694
1031	mash	NA	10	0.06	0.949784300572
1031	mash	NA	10	0.04	0.945760049104
1031	mash	NA	10	0.02	0.949619771726
1031	mash	NA	10	0.01	0.974202361113
1031	mash	NA	10	0.006	0.934363692047
1031	mash	NA	10	0.004	0.93980030242
1031	mash	NA	10	0.002	0.978558902017
1031	mash	NA	10	0.001	0.91212872698
1928	mash	NA	0.5	0.001	0.970466241394
1928	mash	NA	1	0.001	0.952626937292
1928	mash	NA	2	0.001	0.903013784635
1928	mash	NA	4	0.001	0.925851717787
1928	mash	NA	8	0.001	0.918691510484
1928	mash	NA	12	0.001	0.886841037182
1928	mash	NA	15	0.001	0.912949214919
1928	mash	NA	30	0.001	0.960844950457
1928	mash	NA	50	0.001	0.937385242251
1928	mash	NA	100	0.001	0.876354451783
1928	mash	NA	200	0.001	0.885197339197
1928	mash	NA	10	0.1	0.902503941669
1928	mash	NA	10	0.06	0.912765728004
1928	mash	NA	10	0.04	0.931531792945
1928	mash	NA	10	0.02	0.96491765938
1928	mash	NA	10	0.01	0.919880980729
1928	mash	NA	10	0.006	0.944980353258
1928	mash	NA	10	0.004	0.930577825735
1928	mash	NA	10	0.002	0.913962407083
1928	mash	NA	10	0.001	0.935834639822
8585	mash	NA	0.5	0.001	0.817685485609
8585	mash	NA	1	0.001	0.836919369966
8585	mash	NA	2	0.001	0.754962670908
8585	mash	NA	4	0.001	0.894016443284
8585	mash	NA	8	0.001	0.755112429979
8585	mash	NA	12	0.001	0.869083685423
8585	mash	NA	15	0.001	0.897907123761
8585	mash	NA	30	0.001	0.853147092211
8585	mash	NA	50	0.001	0.825605626466
8585	mash	NA	100	0.001	0.685056866314
8585	mash	NA	200	0.001	0.870367533642
8585	mash	NA	10	0.1	0.88792394983
8585	mash	NA	10	0.06	0.970219124629
8585	mash	NA	10	0.04	0.925786893435
8585	mash	NA	10	0.02	0.877234189432
8585	mash	NA	10	0.01	0.907556478666
8585	mash	NA	10	0.006	0.866878520875
8585	mash	NA	10	0.004	0.938144711703
8585	mash	NA	10	0.002	0.951455596387
8585	mash	NA	10	0.001	0.933857466852
7051	mash	NA	0.5	0.001	0.905394314114
7051	mash	NA	1	0.001	0.934524474163
7051	mash	NA	2	0.001	0.902923814802
7051	mash	NA	4	0.001	0.951131784389
7051	mash	NA	8	0.001	0.949655392208
7051	mash	NA	12	0.001	0.948997261384
7051	mash	NA	15	0.001	0.94762237303
7051	mash	NA	30	0.001	0.923447282223
7051	mash	NA	50	0.001	0.909978293704
7051	mash	NA	100	0.001	0.962018204288
7051	mash	NA	200	0.001	0.926406339784
7051	mash	NA	10	0.1	0.9336800992
7051	mash	NA	10	0.06	0.9252713928
7051	mash	NA	10	0.04	0.939773932238
7051	mash	NA	10	0.02	0.914396801507
7051	mash	NA	10	0.01	0.930351875756
7051	mash	NA	10	0.006	0.9427077108
7051	mash	NA	10	0.004	0.934479346072
7051	mash	NA	10	0.002	0.922096382334
7051	mash	NA	10	0.001	0.936929047617
5648	mash	NA	0.5	0.001	0.709973163584
5648	mash	NA	1	0.001	0.780744387778
5648	mash	NA	2	0.001	0.804812992182
5648	mash	NA	4	0.001	0.753621782944
5648	mash	NA	8	0.001	0.687901686735
5648	mash	NA	12	0.001	0.75630634352
5648	mash	NA	15	0.001	0.82042046936
5648	mash	NA	30	0.001	0.713722915458
5648	mash	NA	50	0.001	0.799384316176
5648	mash	NA	100	0.001	0.797439784179
5648	mash	NA	200	0.001	0.621844806471
5648	mash	NA	10	0.1	0.935550289055
5648	mash	NA	10	0.06	0.834269044126
5648	mash	NA	10	0.04	0.852691774364
5648	mash	NA	10	0.02	0.944265055597
5648	mash	NA	10	0.01	0.873191383402
5648	mash	NA	10	0.006	0.795559923863
5648	mash	NA	10	0.004	0.908347644917
5648	mash	NA	10	0.002	0.684122168667
5648	mash	NA	10	0.001	0.696315707652
4624	mash	NA	0.5	0.001	0.955537873774
4624	mash	NA	1	0.001	0.974628674039
4624	mash	NA	2	0.001	0.968087338976
4624	mash	NA	4	0.001	0.960022242633
4624	mash	NA	8	0.001	0.925915734854
4624	mash	NA	12	0.001	0.908057093563
4624	mash	NA	15	0.001	0.931369281586
4624	mash	NA	30	0.001	0.948741436682
4624	mash	NA	50	0.001	0.9353753788
4624	mash	NA	100	0.001	0.955858372898
4624	mash	NA	200	0.001	0.97834542283
4624	mash	NA	10	0.1	0.928936179513
4624	mash	NA	10	0.06	0.933605852825
4624	mash	NA	10	0.04	0.950984298316
4624	mash	NA	10	0.02	0.965356397692
4624	mash	NA	10	0.01	0.944611221236
4624	mash	NA	10	0.006	0.981543084371
4624	mash	NA	10	0.004	0.964587095892
4624	mash	NA	10	0.002	0.967748534927
4624	mash	NA	10	0.001	0.915787870234
404	mash	NA	0.5	0.001	0.791730887998
404	mash	NA	1	0.001	0.761233520848
404	mash	NA	2	0.001	0.760352346784
404	mash	NA	4	0.001	0.836690775394
404	mash	NA	8	0.001	0.938304949674
404	mash	NA	12	0.001	0.873820162949
404	mash	NA	15	0.001	0.906237355955
404	mash	NA	30	0.001	0.980274679369
404	mash	NA	50	0.001	0.934308369592
404	mash	NA	100	0.001	0.929524594028
404	mash	NA	200	0.001	0.954981956803
404	mash	NA	10	0.1	0.970958489773
404	mash	NA	10	0.06	0.938870401269
404	mash	NA	10	0.04	0.941320636891
404	mash	NA	10	0.02	0.969143272042
404	mash	NA	10	0.01	0.856495161567
404	mash	NA	10	0.006	0.800849293976
404	mash	NA	10	0.004	0.828399182959
404	mash	NA	10	0.002	0.812330747424
404	mash	NA	10	0.001	0.81913015382
8088	mash	NA	0.5	0.001	0.957710583383
8088	mash	NA	1	0.001	0.956306897873
8088	mash	NA	2	0.001	0.980302040201
8088	mash	NA	4	0.001	0.956947869201
8088	mash	NA	8	0.001	0.960102614032
8088	mash	NA	12	0.001	0.948500128906
8088	mash	NA	15	0.001	0.93737455625
8088	mash	NA	30	0.001	0.955133135642
8088	mash	NA	50	0.001	0.975227410594
8088	mash	NA	100	0.001	0.965040254698
8088	mash	NA	200	0.001	0.971265645253
8088	mash	NA	10	0.1	0.964797238817
8088	mash	NA	10	0.06	0.958948299313
8088	mash	NA	10	0.04	0.980919255647
8088	mash	NA	10	0.02	0.986504249038
8088	mash	NA	10	0.01	0.980508362697
8088	mash	NA	10	0.006	0.965793736934
8088	mash	NA	10	0.004	0.973461097291
8088	mash	NA	10	0.002	0.988902309928
8088	mash	NA	10	0.001	0.969611316046
2841	mash	NA	0.5	0.001	0.857196859709
2841	mash	NA	1	0.001	0.874641108266
2841	mash	NA	2	0.001	0.868126440279
2841	mash	NA	4	0.001	0.869847227128
2841	mash	NA	8	0.001	0.910959627106
2841	mash	NA	12	0.001	0.97453506823
2841	mash	NA	15	0.001	0.879648590194
2841	mash	NA	30	0.001	0.861290331496
2841	mash	NA	50	0.001	0.962283601671
2841	mash	NA	100	0.001	0.904345536557
2841	mash	NA	200	0.001	0.922773931609
2841	mash	NA	10	0.1	0.931570571305
2841	mash	NA	10	0.06	0.851783985558
2841	mash	NA	10	0.04	0.970552980299
2841	mash	NA	10	0.02	0.909518949085
2841	mash	NA	10	0.01	0.815509878815
2841	mash	NA	10	0.006	0.94135415677
2841	mash	NA	10	0.004	0.801982557223
2841	mash	NA	10	0.002	0.917010046521
2841	mash	NA	10	0.001	0.867129271908
4122	mash	NA	0.5	0.001	0.834957943052
4122	mash	NA	1	0.001	0.873431220954
4122	mash	NA	2	0.001	0.869034686678
4122	mash	NA	4	0.001	0.916193535409
4122	mash	NA	8	0.001	0.921404090616
4122	mash	NA	12	0.001	0.91033799604
4122	mash	NA	15	0.001	0.925809410088
4122	mash	NA	30	0.001	0.960611137901
4122	mash	NA	50	0.001	0.920286016199
4122	mash	NA	100	0.001	0.897611730429
4122	mash	NA	200	0.001	0.905591827041
4122	mash	NA	10	0.1	0.79110464876
4122	mash	NA	10	0.06	0.768892826118
4122	mash	NA	10	0.04	0.902184814501
4122	mash	NA	10	0.02	0.822887954845
4122	mash	NA	10	0.01	0.746190196452
4122	mash	NA	10	0.006	0.914366260306
4122	mash	NA	10	0.004	0.823282331392
4122	mash	NA	10	0.002	0.904391849726
4122	mash	NA	10	0.001	0.919902346469
7837	mash	NA	0.5	0.001	0.810065274218
7837	mash	NA	1	0.001	0.840680499655
7837	mash	NA	2	0.001	0.914706073586
7837	mash	NA	4	0.001	0.885116406576
7837	mash	NA	8	0.001	0.860894256841
7837	mash	NA	12	0.001	0.901787313516
7837	mash	NA	15	0.001	0.79963041451
7837	mash	NA	30	0.001	0.896742138762
7837	mash	NA	50	0.001	0.897285987843
7837	mash	NA	100	0.001	0.851313350379
7837	mash	NA	200	0.001	0.871401687461
7837	mash	NA	10	0.1	0.897031085852
7837	mash	NA	10	0.06	0.848672164034
7837	mash	NA	10	0.04	0.8535669943
7837	mash	NA	10	0.02	0.868138702869
7837	mash	NA	10	0.01	0.958454886869
7837	mash	NA	10	0.006	0.860042979744
7837	mash	NA	10	0.004	0.811479690487
7837	mash	NA	10	0.002	0.90590836059
7837	mash	NA	10	0.001	0.91660174169
542	mash	NA	0.5	0.001	0.948839768159
542	mash	NA	1	0.001	0.927608155413
542	mash	NA	2	0.001	0.878512791433
542	mash	NA	4	0.001	0.822190605612
