3544	wip	1e7	8	0.2	0.829460771618
3544	ip	1e7	8	0.2	0.859817015364
3544	wip	1e7	8	0.1	0.85862968689
3544	ip	1e7	8	0.1	0.865672326949
3544	wip	1e7	8	0.05	0.924502889931
3544	ip	1e7	8	0.05	0.895241579627
3544	wip	1e7	8	0.02	0.868623438252
3544	ip	1e7	8	0.02	0.866024217657
3544	wip	1e7	8	0.005	0.88306521955
3544	ip	1e7	8	0.005	0.830929364104
3544	wip	1e7	8	0.002	0.831912582858
3544	ip	1e7	8	0.002	0.64198125617
3544	wip	1e7	8	0.001	0.84017103422
3544	ip	1e7	8	0.001	0.587285915035
3544	wip	1e7	1	0.005	0.436707741906
3544	ip	1e7	1	0.005	0.399595374648
3544	wip	1e7	2	0.005	0.745427283804
3544	ip	1e7	2	0.005	0.677193322903
3544	wip	1e7	4	0.005	0.811100818738
3544	ip	1e7	4	0.005	0.753935903936
3544	wip	1e7	8	0.005	0.88306521955
3544	ip	1e7	8	0.005	0.830929364104
3544	wip	1e7	16	0.005	0.903502757141
3544	ip	1e7	16	0.005	0.892861300553
3544	wip	1e7	32	0.005	0.88428811789
3544	ip	1e7	32	0.005	0.871602126948
3544	wip	1e7	64	0.005	0.909494319823
3544	ip	1e7	64	0.005	0.889683325197
2841	wip	1e7	8	0.2	0.820511492576
2841	ip	1e7	8	0.2	0.811293836268
2841	wip	1e7	8	0.1	0.897583685276
2841	ip	1e7	8	0.1	0.902752833201
2841	wip	1e7	8	0.05	0.882453344147
2841	ip	1e7	8	0.05	0.867307306268
2841	wip	1e7	8	0.02	0.802746418812
2841	ip	1e7	8	0.02	0.784804524779
2841	wip	1e7	8	0.005	0.861780202731
2841	ip	1e7	8	0.005	0.811804742477
2841	wip	1e7	8	0.002	0.894085538987
2841	ip	1e7	8	0.002	0.738419810794
2841	wip	1e7	8	0.001	0.652194154566
2841	ip	1e7	8	0.001	0.45198292986
2841	wip	1e7	1	0.005	0.440876488251
2841	ip	1e7	1	0.005	0.414962533721
2841	wip	1e7	2	0.005	0.69046472603
2841	ip	1e7	2	0.005	0.632414758407
2841	wip	1e7	4	0.005	0.771768184994
2841	ip	1e7	4	0.005	0.730379230704
2841	wip	1e7	8	0.005	0.861780202731
2841	ip	1e7	8	0.005	0.811804742477
2841	wip	1e7	16	0.005	0.851305095962
2841	ip	1e7	16	0.005	0.870806436635
2841	wip	1e7	32	0.005	0.862874922604
2841	ip	1e7	32	0.005	0.864507271758
2841	wip	1e7	64	0.005	0.856743614927
2841	ip	1e7	64	0.005	0.877499736405
3562	wip	1e7	8	0.2	0.615065179707
3562	ip	1e7	8	0.2	0.613951755124
3562	wip	1e7	8	0.1	0.797830095787
3562	ip	1e7	8	0.1	0.848875653036
3562	wip	1e7	8	0.05	0.886704575089
3562	ip	1e7	8	0.05	0.878234427971
3562	wip	1e7	8	0.02	0.833077632521
3562	ip	1e7	8	0.02	0.818345347955
3562	wip	1e7	8	0.005	0.891819786745
3562	ip	1e7	8	0.005	0.702804538492
3562	wip	1e7	8	0.002	0.880768782535
3562	ip	1e7	8	0.002	0.55344900838
3562	wip	1e7	8	0.001	0.811802356668
3562	ip	1e7	8	0.001	0.396514090237
3562	wip	1e7	1	0.005	0.429580585135
3562	ip	1e7	1	0.005	0.382820148238
3562	wip	1e7	2	0.005	0.49120242594
3562	ip	1e7	2	0.005	0.386747514947
3562	wip	1e7	4	0.005	0.666192322113
3562	ip	1e7	4	0.005	0.561150083053
3562	wip	1e7	8	0.005	0.891819786745
3562	ip	1e7	8	0.005	0.702804538492
3562	wip	1e7	16	0.005	0.923248120204
3562	ip	1e7	16	0.005	0.839477088648
3562	wip	1e7	32	0.005	0.93040206783
3562	ip	1e7	32	0.005	0.893108932533
3562	wip	1e7	64	0.005	0.855503054595
3562	ip	1e7	64	0.005	0.848034685914
3176	wip	1e7	8	0.2	0.863247544962
3176	ip	1e7	8	0.2	0.947312959751
3176	wip	1e7	8	0.1	0.927596115614
3176	ip	1e7	8	0.1	0.948861581936
3176	wip	1e7	8	0.05	0.91924333829
3176	ip	1e7	8	0.05	0.919007227561
3176	wip	1e7	8	0.02	0.920262349276
3176	ip	1e7	8	0.02	0.907769010804
3176	wip	1e7	8	0.005	0.915889280444
3176	ip	1e7	8	0.005	0.837209926395
3176	wip	1e7	8	0.002	0.903173466225
3176	ip	1e7	8	0.002	0.778315776651
3176	wip	1e7	8	0.001	0.687125405312
3176	ip	1e7	8	0.001	0.427287774601
3176	wip	1e7	1	0.005	0.591702671567
3176	ip	1e7	1	0.005	0.598228423954
3176	wip	1e7	2	0.005	0.763088020107
3176	ip	1e7	2	0.005	0.721449209299
3176	wip	1e7	4	0.005	0.894135765563
3176	ip	1e7	4	0.005	0.80908738246
3176	wip	1e7	8	0.005	0.915889280444
3176	ip	1e7	8	0.005	0.837209926395
3176	wip	1e7	16	0.005	0.941674385925
3176	ip	1e7	16	0.005	0.898563276831
3176	wip	1e7	32	0.005	0.949810961644
3176	ip	1e7	32	0.005	0.926540915028
3176	wip	1e7	64	0.005	0.952400445366
3176	ip	1e7	64	0.005	0.944990490456
7460	wip	1e7	8	0.2	0.835443672496
7460	ip	1e7	8	0.2	0.896237230642
7460	wip	1e7	8	0.1	0.903820904938
7460	ip	1e7	8	0.1	0.958615738123
7460	wip	1e7	8	0.05	0.920356455733
7460	ip	1e7	8	0.05	0.925316832593
7460	wip	1e7	8	0.02	0.946028838681
7460	ip	1e7	8	0.02	0.941899892043
7460	wip	1e7	8	0.005	0.895815436161
7460	ip	1e7	8	0.005	0.854739690676
7460	wip	1e7	8	0.002	0.904602820565
7460	ip	1e7	8	0.002	0.747385740417
7460	wip	1e7	8	0.001	0.808804927668
7460	ip	1e7	8	0.001	0.62040167636
7460	wip	1e7	1	0.005	0.59048941709
7460	ip	1e7	1	0.005	0.586085251427
7460	wip	1e7	2	0.005	0.75874232303
7460	ip	1e7	2	0.005	0.692396007289
7460	wip	1e7	4	0.005	0.909546173763
7460	ip	1e7	4	0.005	0.820004632386
7460	wip	1e7	8	0.005	0.895815436161
7460	ip	1e7	8	0.005	0.854739690676
7460	wip	1e7	16	0.005	0.955073748429
7460	ip	1e7	16	0.005	0.915354657182
7460	wip	1e7	32	0.005	0.937153882373
7460	ip	1e7	32	0.005	0.922552218567
7460	wip	1e7	64	0.005	0.960918520777
7460	ip	1e7	64	0.005	0.941509534803
3544	mash	1000	8	0.2	0.943043434661
3544	mashec	1000	8	0.2	0.93826498068
3544	mash	10000	8	0.2	0.914460130074
3544	mashec	10000	8	0.2	0.923770514249
3544	mash	100000	8	0.2	0.849879213274
3544	mashec	100000	8	0.2	0.847557377173
3544	mash	1000	8	0.1	0.923691088958
3544	mashec	1000	8	0.1	0.859899251763
3544	mash	10000	8	0.1	0.867797508158
3544	mashec	10000	8	0.1	0.861557386416
3544	mash	100000	8	0.1	0.864847904467
3544	mashec	100000	8	0.1	0.848642800703
3544	mash	1000	8	0.05	0.847219960781
3544	mashec	1000	8	0.05	0.885684416188
3544	mash	10000	8	0.05	0.879332350571
3544	mashec	10000	8	0.05	0.880109061194
3544	mash	100000	8	0.05	0.893862023017
3544	mashec	100000	8	0.05	0.90880292053
3544	mash	1000	8	0.02	0.868129351926
3544	mashec	1000	8	0.02	0.855674861688
3544	mash	10000	8	0.02	0.871074230591
3544	mashec	10000	8	0.02	0.864706612012
3544	mash	100000	8	0.02	0.865045269361
3544	mashec	100000	8	0.02	0.859313797159
3544	mash	1000	8	0.005	0.776859317613
3544	mashec	1000	8	0.005	0.686809894173
3544	mash	10000	8	0.005	0.78278385892
3544	mashec	10000	8	0.005	0.686425418236
3544	mash	100000	8	0.005	0.78327548493
3544	mashec	100000	8	0.005	0.69050799973
3544	mash	1000	8	0.002	0.451463535976
3544	mashec	1000	8	0.002	0.551288615089
3544	mash	10000	8	0.002	0.448165913659
3544	mashec	10000	8	0.002	0.557859200303
3544	mash	100000	8	0.002	0.447427947837
3544	mashec	100000	8	0.002	0.558548569738
3544	mash	1000	8	0.001	0.363892976065
3544	mashec	1000	8	0.001	0.615430795765
3544	mash	10000	8	0.001	0.281218931593
3544	mashec	10000	8	0.001	0.601601896906
3544	mash	100000	8	0.001	0.277821313875
3544	mashec	100000	8	0.001	0.602859486427
3544	mash	1000	1	0.005	0.373271624933
3544	mashec	1000	1	0.005	0.146516517624
3544	mash	10000	1	0.005	0.387858878569
3544	mashec	10000	1	0.005	0.146247675769
3544	mash	100000	1	0.005	0.38568265849
3544	mashec	100000	1	0.005	0.149335931876
3544	mash	1000	2	0.005	0.621859093551
3544	mashec	1000	2	0.005	0.378311479755
3544	mash	10000	2	0.005	0.613948036713
3544	mashec	10000	2	0.005	0.385701598955
3544	mash	100000	2	0.005	0.617749461157
3544	mashec	100000	2	0.005	0.387355067902
3544	mash	1000	4	0.005	0.737890639446
3544	mashec	1000	4	0.005	0.5878895491
3544	mash	10000	4	0.005	0.736722424576
3544	mashec	10000	4	0.005	0.590148364439
3544	mash	100000	4	0.005	0.737191494713
3544	mashec	100000	4	0.005	0.594347674248
